periods,kuipMetricBaseline,kuipMetricRolling
6.440543988407577,0.0876480936653416,0.12245003989203262
6.440881685616495,0.08915539424749189,0.052251553980123794
6.697516052264825,0.06802306261840742,0.08040748693336237
6.6979517054693405,0.0729050600635589,0.06405435274099018
6.798861332325413,0.061509498314849975,0.07583170715755702
6.798980638906523,0.059059089953073296,0.03544156083315475
6.799338583774311,0.054643528879683656,0.08199768036955196
6.814784929016384,0.06988784069951563,0.08162836917219529
6.815792292365541,0.06840919589125782,0.06901484675603292
6.850516384303711,0.0645206909535806,0.09687792595197653
6.85968076059016,0.1082853952842199,0.0675504831331911
6.860052806553878,0.113428382109758,0.07430893149998646
6.9619744818864975,0.0896049860405086,0.0658217674393955
6.962092584858787,0.0873574659972926,0.049485097107786646
7.01359947024398,0.0608371390545307,0.05509339109099476
7.096338210302043,0.059236007488399633,0.04938324154319412
7.09770504828673,0.06291698205290451,0.13752090760986369
7.097978479070668,0.061897703268877835,0.10172699987501954
7.264040419209452,0.05049225165066879,0.09867109070229296
7.265687515885205,0.057408694013162065,0.06374811211972059
7.3135311353740144,0.05741619161492606,0.08740915506859614
7.396597209607213,0.048215364824386486,0.10335465800840499
7.396867426011614,0.04401106864566781,0.0957976844398657
7.418260467827878,0.07370438702075818,0.07942477624661481
7.507349597003711,0.06164017087760443,0.07108674497087031
7.510715848546348,0.056009766306727965,0.09303993604442051
7.510868931709606,0.05538872207006934,0.07542990272848063
7.561337770484946,0.05749714110945027,0.1063821366678867
7.562163641467018,0.05810345381219459,0.11825070077038202
7.583966760664075,0.07257604829559722,0.0778913382519415
7.585121740126629,0.08379455461265689,0.08181088803187447
7.771232648411658,0.0496593548695442,0.06993263399868876
8.2295737593928,0.05999737314184922,0.052908101931669574
8.230209043529774,0.06446629893428202,0.07277647134802007
8.230632620780481,0.06898598836479353,0.0861983100050802
8.946288794748883,0.05945303848531799,0.06304005420917985
9.04514596459152,0.07741437457514394,0.06022470957660392
9.046256187980834,0.07756102651558178,0.06704373763781143
9.295581891796113,0.08306267711582987,0.08586570353127271
9.504810180220314,0.046359561334773786,0.08565982350644731
9.505029999018369,0.04803904146570203,0.08971734343358725
9.505249827984205,0.04915588126882575,0.0823059019564229
9.510608912124216,0.05893784128618909,0.08750146711538054
9.81976667252314,0.05400241407267406,0.08651829383773396
9.821768220354947,0.061495627522669793,0.06941090698022157
9.822519011168724,0.057878719897252406,0.060659243252355666
9.853288998864247,0.04695174062783801,0.05626211301834583
9.86619965101428,0.044861043022796906,0.08357952222124662
9.86749257730796,0.054083178939619184,0.07784628245567521
9.879500026151035,0.0752849802433238,0.07725908323581011
9.88114499063426,0.07769631595518736,0.09057406409453761
10.072468794838349,0.08198987598314283,0.09247415741180454
10.090746642669709,0.07602261902395255,0.10829993189263987
10.091267486510167,0.06997088233630823,0.07808843337870396
10.09178838412114,0.07124707415465498,0.07997962153979879
10.194912188137764,0.07200342696282791,0.08621334375137488
10.201422250359828,0.049822170802922006,0.08055118214965915
10.40982960657321,0.06349227688710102,0.05354777797440258
10.41009015131848,0.06364241935427499,0.08266062040687758
10.429087701465471,0.04804802144330855,0.0940031468646404
10.430623224371487,0.04778464522466447,0.08909280634158778
10.528256149026056,0.040341052773074954,0.06656764884537869
10.543597812749937,0.03415418466325437,0.0441304377881655
10.636099732859272,0.06767554333118164,0.044073472873568886
10.722414105845328,0.05781562412921479,0.0836452446506381
10.72331722489822,0.058859859352558344,0.08852447465557989
10.725425094438378,0.06090856581644914,0.07727057585058089
10.923698556786876,0.050768137567586746,0.06549021011427125
10.925738824351743,0.0663482651795767,0.04151076745706436
10.95760732338589,0.09762583680544024,0.0775539395024912
11.022306441193438,0.05407025246050312,0.07906745963012457
11.02946852230918,0.05902397481759819,0.06237860660734937
11.029780128281908,0.06014022353174672,0.0671453775078234
11.158374659315648,0.057612366847413915,0.06444660800898223
11.199977902536151,0.07251835511802507,0.051734301503475126
11.200301668579964,0.07106793685001211,0.10055835138495384
11.20830462568341,0.08340530431424154,0.0544079570677925
11.213659021854632,0.08415910999410608,0.06112190449897609
11.213829666020056,0.08536956158032379,0.058729199726637676
11.2161494743222,0.08408982885136604,0.03874876494661775
11.31118064677268,0.05323617269021996,0.05335425370103128
11.313100153944116,0.05196873477583349,0.0589781336555788
11.51239180490712,0.07550655793146685,0.050045336100472626
11.513036185086914,0.07093644105901997,0.04921623467940958
11.846364742239524,0.05024051479159827,0.07346481338264703
11.847040467488064,0.05340333983339912,0.07453344424249508
11.85244904590119,0.072740460333825,0.07683052680495603
11.927805146474752,0.10258440391856975,0.06521363331627678
11.928496709462866,0.1064035496403804,0.08235808233691543
11.928842521029926,0.10842399100962327,0.07264768369506153
12.087112451444073,0.057597849405813084,0.06945201883142377
12.087467592243868,0.05620675612767259,0.06946742839362086
12.088533139870288,0.052182048563463757,0.0703460119388224
12.246015215886397,0.06821206452688316,0.07005714406097019
12.2464923177598,0.06857878469162604,0.06245742161210664
12.248878384868762,0.05917687758481388,0.06144896902243091
12.302876836872096,0.03763431580121515,0.061483970291905055
12.304154197494784,0.03582716368837846,0.05543429516386497
12.308413982572574,0.0409604497622047,0.06706715024861615
12.397988325042126,0.06264755600133014,0.0688844618921301
12.516476662971092,0.05800028303825466,0.05472834684633188
12.567227212626936,0.06876979929613636,0.05681977141805182
12.567672701634992,0.06872984280627847,0.05840134284390974
12.575696908059744,0.04599208168283433,0.066432086300719
12.587086116590056,0.05567650842127159,0.06467743438053354
12.738624496986905,0.0658209338830894,0.04625532482345862
13.011312438449194,0.0841104658039439,0.05692102460336232
13.014444002064709,0.09238109327567559,0.08361614296071887
13.015786562256691,0.08881005393136965,0.08935348831293533
13.302282815657271,0.054701220115872806,0.09765167862296892
13.302713376271225,0.056035025044830364,0.11622845304900992
13.367880172656584,0.05695228058789602,0.0725748114446565
13.53571299432182,0.07578798752863797,0.06931521678940986
13.536157303052615,0.07713441242820379,0.06760687122472697
13.537490404275031,0.07756352011194069,0.05793516930031514
13.549777230679,0.0740411759454071,0.07325878805936548
13.566330425889152,0.05665335494415219,0.0569039130132184
13.56812238337182,0.0611451566014162,0.06584579946737004
13.60738673827512,0.09698375046161226,0.07289662170154354
13.608737119810352,0.10157921502404761,0.07015186089402436
13.609187306550876,0.10118327389605442,0.07607756972839455
13.771955286734482,0.08483085950530622,0.06996774703733005
13.776329138122868,0.0886272153350976,0.06639858965553286
13.77876025622654,0.08719811659578947,0.05982351206491293
13.816290158556471,0.08992904343157804,0.08460530441353964
13.819231874001382,0.08275444856812897,0.09280004691543624
13.82070320152856,0.07879059401354148,0.0999027112965225
13.926747802808451,0.0924439755279895,0.12688727117184134
13.927682635096422,0.0932223132234739,0.1366714520152335
14.36670374381468,0.07319969500806345,0.13987298088398575
14.37032172482213,0.07448372371873602,0.13485133328691534
14.37342430206686,0.06854804046697349,0.1345300948186199
14.53233425092468,0.042750431186595717,0.11559145934115178
14.579585875647435,0.10053842579637262,0.10871382859770123
14.584232059705997,0.1008977051646307,0.10696533099397543
14.585264947228254,0.10121867867696921,0.06414712923952981
14.59680517888361,0.12037125066820645,0.06157261040748385
14.625728588145426,0.13276053565560753,0.055516492217293545
14.627533876124424,0.1264238403548389,0.053851339365021955
14.726404373297756,0.058940440332371336,0.051951521211430596
14.72751673846806,0.060672365273195895,0.05913805573452391
14.78422282679484,0.06934393615444669,0.04896450974629497
14.794093562123148,0.06116836323017161,0.04208053865179423
14.794710920731832,0.05978197521136536,0.05233359357623313
14.796510494272006,0.06053692945570788,0.058408115365667604
14.826463293570503,0.06777716151500715,0.06640185308983383
14.827560123626212,0.06426260412886897,0.06353507396018782
14.843189953292931,0.06668051641613498,0.06626589870382496
